
TRACE LEVEL = 2
   2.04s TraceLog.cpp  214: Command line: ""
  65.43s ContentLoadi   90: LMU Warning : Cannot find basePaintDefault parameters in StandardProps file 
  65.43s util.cpp     1229: Unable to adjust texture for material: wcwindshieldin_015, tex0=88_25_Proton_WECwindshieldin.dds, tex1=Misc\88_25_Proton_WECwindshieldin.dds, tex2=88_25_Proton_WECwindshieldin.dds
  65.43s util.cpp     1229: Unable to adjust texture for material: wcwindshieldout_015, tex0=88_25_Proton_WECwindshieldout.dds, tex1=Misc\88_25_Proton_WECwindshieldout.dds, tex2=88_25_Proton_WECwindshieldout.dds
  65.45s vehgfx.cpp    798: Exited AdjustVehicleLiveryMaterials
  65.46s ContentLoadi   90: LMU Info : Parsing file: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\Ford_Mustang_GT3_2024\1.13\FMGT3.HDV 
  65.46s ContentLoadi   90: LMU Warning : Failed to load 3 double values for: FWLiftHeightPlus 
  65.46s ContentLoadi   90: LMU Warning : Failed to load double for: RadiatorDrag 
  65.46s ContentLoadi   90: LMU Warning : Failed to load double for: RadiatorLift 
  65.46s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  65.46s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  65.46s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  65.46s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  65.46s garage.cpp   1477: Enforcing garage tire rules
  65.46s garage.cpp   1563: Enforced selection: 1/2, 1/2, 1/2, 1/2
  65.65s ContentLoadi   90: LMU Info : Parsing file: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\Ford_Mustang_GT3_2024\1.13\FMGT3.HDV 
  65.65s ContentLoadi   90: LMU Warning : Failed to load 3 double values for: FWLiftHeightPlus 
  65.65s ContentLoadi   90: LMU Warning : Failed to load double for: RadiatorDrag 
  65.65s ContentLoadi   90: LMU Warning : Failed to load double for: RadiatorLift 
  65.65s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  65.65s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  65.65s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  65.65s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  65.65s garage.cpp   1477: Enforcing garage tire rules
  65.65s garage.cpp   1563: Enforced selection: 1/2, 1/2, 1/2, 1/2
  65.68s Texture.cpp   111: Failed to find FONTREAD.BMP / FONTREAD in mas files.
  65.68s ContentLoadi   90: LMU Warning : Could not find texture in mas files: FONTREAD.BMP / FONTREAD 
  65.68s vehgfx.cpp   3862: Exiting VehGraphics::Init()
  65.68s slot.cpp      564: sound init
  65.68s slot.cpp      587: CreateGeometries()
  65.70s slot.cpp      602: ResetRearViewInitialized()
  65.70s slot.cpp      615: Exited Slot::LoadGraphicsAndSound()
  65.70s slot.cpp      826: finished score init
  65.70s slot.cpp      842: finished pit and garage unassigning
  65.70s slot.cpp      867: finished activating vehicle with coll manager
  65.70s garageLoad.c 1616: Requested Setup: ai default for Vehicle Proton Competition 2025 #88:WEC & Track SPAWEC. Found setup: GT3_FM_Balanced_Spa.svm
  65.70s slot.cpp      876: finished garage AutoLoadSingleSlot
  65.70s slot.cpp      897: finished replay participant timer, tl=0
  65.70s slot.cpp      906: Exited Slot::Init()
  65.70s slot.cpp      683: Entered Slot::Init(16)
  65.70s driver.cpp   3237: Initializing Driver
  65.70s slot.cpp      770: finished driver init, tl=0
  65.70s slot.cpp      509: Entered Slot::LoadGraphicsAndSound()
  65.70s slot.cpp      523: adding mas files
  65.71s slot.cpp      554: pit init
  65.73s Masfile.cpp  2603: Error opening MAS file layoutspaend.mas
  65.73s slot.cpp      559: graphics init
  65.73s vehgfx.cpp   2686: Entered VehGraphics::Init()
  65.73s setup.cpp     872: Logging Vehicle: Manthey 1st Phorm 2025 #92:WEC
  65.73s setup.cpp     875: Component Name: 911GT3R_2024
  65.73s setup.cpp     877: Component Version: 1.13
  65.73s setup.cpp     879: Component Sig: dd76f2f120480a56b8c7918cc52b87996e1062bdc46a9051038d3b7195de8339
  65.73s setup.cpp     881: Team Mas File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\911GT3R_2024\1.13\car-upgrade.mas
  65.73s setup.cpp     884: VEH File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\911GT3R_2024\1.13\92_25_MANT6E267DC3.VEH
  65.73s setup.cpp     886: HDV File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\911GT3R_2024\1.13\992GT3R-24.HDV
  65.73s setup.cpp     888: Head File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\911GT3R_2024\1.13\HEADPHYSICS_GT.INI
  65.73s setup.cpp     890: SFX File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\911GT3R_2024\1.13\992GT3R-24-SND.JSON
  65.73s setup.cpp     892: Cockpit File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\911GT3R_2024\1.13\992GT3R-24_COCKPITINFO.INI
  65.73s setup.cpp     894: Gen File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\911GT3R_2024\1.13\992GT3R-24.GEN
  65.73s setup.cpp     896: Spinner Gen File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\911GT3R_2024\1.13\992GT3R-24_SPINNER.GEN
  65.73s setup.cpp     898: CAM File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\911GT3R_2024\1.13\992GT3R-24.CAM
  65.73s setup.cpp     900: Default Livery: 92_25_Manthey_WEC.dds
  65.73s setup.cpp     908: Upgrade File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\911GT3R_2024\1.13\992GT3R-24_UPGRADES.INI
  65.73s setup.cpp     916: Upgrade Type: AI Tweaks
  65.73s setup.cpp     918: 0: Sebring
  65.73s setup.cpp     918: 1: Sebring School
  65.73s setup.cpp     918: 2: Portimao
  65.73s setup.cpp     918: 3: Spa
  65.73s setup.cpp     918: 4: Le Mans
  65.73s setup.cpp     918: 5: Le Mans Mulsanne
  65.73s setup.cpp     918: 6: Monza
  65.73s setup.cpp     918: 7: Monza Curva Grande
  65.73s setup.cpp     918: 8: Fuji
  65.73s setup.cpp     918: 9: Fuji Classic
  65.73s setup.cpp     918: 10: Bahrain
  65.73s setup.cpp     918: 11: Bahrain Endurance
  65.73s setup.cpp     918: 12: Bahrain Outer
  65.73s setup.cpp     918: 13: Bahrain Paddock
  65.73s setup.cpp     918: 14: Imola
  65.73s setup.cpp     918: 15: COTA
  65.73s setup.cpp     918: 16: COTA National
  65.73s setup.cpp     918: 17: Interlagos
  65.73s setup.cpp     918: 18: Lusail
  65.73s setup.cpp     918: 19: Lusail Short
  65.73s setup.cpp     918: 20: Silverstone
  65.73s setup.cpp     918: 21: Paul Ricard
  65.73s setup.cpp     916: Upgrade Type: Estimates
  65.73s setup.cpp     918: 0: Sebring
  65.73s setup.cpp     918: 1: Sebring School
  65.73s setup.cpp     918: 2: Portimao
  65.73s setup.cpp     918: 3: Spa
  65.73s setup.cpp     918: 4: Le Mans
  65.73s setup.cpp     918: 5: Le Mans Mulsanne
  65.73s setup.cpp     918: 6: Monza
  65.73s setup.cpp     918: 7: Monza Curva Grande
  65.73s setup.cpp     918: 8: Fuji
  65.73s setup.cpp     918: 9: Fuji Classic
  65.73s setup.cpp     918: 10: Bahrain
  65.73s setup.cpp     918: 11: Bahrain Endurance
  65.73s setup.cpp     918: 12: Bahrain Outer
  65.73s setup.cpp     918: 13: Bahrain Paddock
  65.73s setup.cpp     918: 14: Imola
  65.73s setup.cpp     918: 15: Cota
  65.73s setup.cpp     918: 16: Cota National
  65.73s setup.cpp     918: 17: Interlagos
  65.73s setup.cpp     918: 18: Lusail
  65.73s setup.cpp     918: 19: Lusail Short
  65.73s setup.cpp     918: 20: Silverstone
  65.73s setup.cpp     918: 21: Paul Ricard
  65.73s setup.cpp     916: Upgrade Type: BOP
  65.73s setup.cpp     918: 0: Sebring
  65.73s setup.cpp     918: 1: Sebring School
  65.73s setup.cpp     918: 2: Portimao
  65.73s setup.cpp     918: 3: Spa
  65.73s setup.cpp     918: 4: Le Mans
  65.73s setup.cpp     918: 5: Le Mans Mulsanne
  65.73s setup.cpp     918: 6: Monza
  65.73s setup.cpp     918: 7: Monza Curva Grande
  65.73s setup.cpp     918: 8: Fuji
  65.73s setup.cpp     918: 9: Fuji Classic
  65.73s setup.cpp     918: 10: Bahrain
  65.73s setup.cpp     918: 11: Bahrain Endurance
  65.73s setup.cpp     918: 12: Bahrain Outer
  65.73s setup.cpp     918: 13: Bahrain Paddock
  65.73s setup.cpp     918: 14: Imola
  65.73s setup.cpp     918: 15: COTA
  65.73s setup.cpp     918: 16: COTA National
  65.73s setup.cpp     918: 17: Interlagos
  65.73s setup.cpp     918: 18: Lusail
  65.73s setup.cpp     918: 19: Lusail Short
  65.73s setup.cpp     918: 20: Silverstone
  65.73s setup.cpp     918: 21: Paul Ricard
  65.73s setup.cpp     916: Upgrade Type: Gear ratios
  65.73s setup.cpp     918: 0: Standard
  65.73s setup.cpp     918: 1: Le Mans
  65.73s setup.cpp     916: Upgrade Type: Atmos Conditions
  65.73s setup.cpp     918: 0: Standard Day
  65.73s setup.cpp     918: 1: Sebring
  65.73s setup.cpp     918: 2: Portimao
  65.73s setup.cpp     918: 3: Spa
  65.73s setup.cpp     918: 4: Le Mans
  65.73s setup.cpp     918: 5: Monza
  65.73s setup.cpp     918: 6: Fuji
  65.73s setup.cpp     918: 7: Bahrain
  65.73s setup.cpp     918: 8: Imola
  65.73s setup.cpp     918: 9: COTA
  65.73s setup.cpp     918: 10: Interlagos
  65.73s setup.cpp     918: 11: Qatar
  65.73s setup.cpp     918: 12: Silverstone
  65.73s setup.cpp     918: 13: Paul Ricard
  65.73s util.cpp      407: Current MAS Files:
  65.73s util.cpp      410: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\911GT3R_2024\1.13\car-upgrade.mas
  65.73s util.cpp      410: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\911GT3R_2024\1.12\car.mas
  65.73s util.cpp      410: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Core\Vehicles\Cmaps.mas
  65.73s util.cpp      410: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Core\Vehicles\Multicar.mas
  65.73s util.cpp      410: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Core\Vehicles\Vehicles.mas
  65.73s slot.cpp     2335: Upgrade List <Type: Installed (index)>:
  65.73s slot.cpp     2347: AI Tweaks: Spa (3)
  65.73s slot.cpp     2347: Estimates: Spa (3)
  65.73s slot.cpp     2347: BOP: Spa (3)
  65.73s slot.cpp     2347: Gear ratios: Standard (0)
  65.73s slot.cpp     2347: Atmos Conditions: Spa (3)
  65.79s Texture.cpp   111: Failed to find RAINDROPMAP / RAINDROPMAP in mas files.
  65.79s ContentLoadi   90: LMU Warning : Could not find texture in mas files: RAINDROPMAP / RAINDROPMAP 
  66.36s vehgfx.cpp   7563: VehGraphics::RenameLiveryMaterials
  66.36s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wccarbody found
  66.36s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcwindshieldin found
  66.36s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcwindshieldout found
  66.36s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcswheel found
  66.36s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcdriver found
  66.36s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wchelmet found
  66.36s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcextra1 found
  66.36s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcextra3 found
  66.36s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcextra4 found
  66.36s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcextra7 found
  66.36s vehgfx.cpp    498: Entered AdjustVehicleLiveryMaterials
  66.36s jsonUtil.cpp  174: File: Unknown file is not a valid json!
  66.36s ContentLoadi   90: LMU Warning : File: Unknown file is in json5 format, was converted automatically to json but need to be fixed 
  66.36s ContentLoadi   90: LMU Warning : Cannot find vinylHeavyMedium parameters in StandardProps file 
  66.36s util.cpp     1229: Unable to adjust texture for material: wcwindshieldin_016, tex0=92_25_Manthey_WECwindshieldin.dds, tex1=Misc\92_25_Manthey_WECwindshieldin.dds, tex2=92_25_Manthey_WECwindshieldin.dds
  66.36s vehgfx.cpp    798: Exited AdjustVehicleLiveryMaterials
  66.40s ContentLoadi   90: LMU Info : Parsing file: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\911GT3R_2024\1.13\992GT3R-24.HDV 
  66.40s ContentLoadi   90: LMU Warning : Failed to load 3 double values for: FWLiftHeightPlus 
  66.40s ContentLoadi   90: LMU Warning : Failed to load double for: RadiatorDrag 
  66.40s ContentLoadi   90: LMU Warning : Failed to load double for: RadiatorLift 
  66.40s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  66.40s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  66.40s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  66.40s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  66.40s garage.cpp   1477: Enforcing garage tire rules
  66.40s garage.cpp   1563: Enforced selection: 1/2, 1/2, 1/2, 1/2
  66.57s ContentLoadi   90: LMU Info : Parsing file: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\911GT3R_2024\1.13\992GT3R-24.HDV 
  66.57s ContentLoadi   90: LMU Warning : Failed to load 3 double values for: FWLiftHeightPlus 
  66.57s ContentLoadi   90: LMU Warning : Failed to load double for: RadiatorDrag 
  66.57s ContentLoadi   90: LMU Warning : Failed to load double for: RadiatorLift 
  66.57s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  66.57s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  66.57s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  66.57s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  66.59s garage.cpp   1477: Enforcing garage tire rules
  66.59s garage.cpp   1563: Enforced selection: 1/2, 1/2, 1/2, 1/2
  66.62s Texture.cpp   111: Failed to find FONTREAD.BMP / FONTREAD in mas files.
  66.62s ContentLoadi   90: LMU Warning : Could not find texture in mas files: FONTREAD.BMP / FONTREAD 
  66.62s vehgfx.cpp   3862: Exiting VehGraphics::Init()
  66.62s slot.cpp      564: sound init
  66.62s slot.cpp      587: CreateGeometries()
  66.62s jsonUtil.cpp  174: File: Unknown file is not a valid json!
  66.62s ContentLoadi   90: LMU Warning : File: Unknown file is in json5 format, was converted automatically to json but need to be fixed 
  66.62s ContentLoadi   90: LMU Warning : Desc::WindscreenScalar value missing from json 
  66.62s ContentLoadi   90: LMU Warning : Desc::BodyScalar value missing from json 
  66.62s ContentLoadi   90: LMU Warning : Desc::ActiveWipers value missing from json 
  66.62s ContentLoadi   90: LMU Warning : Could not find audio file: sounds\992_GT3R_in_pump_2.wav 
  66.62s ContentLoadi   90: LMU Warning : Could not find audio file: sounds\992_GT3R_in_pump_2.wav 
  66.62s ContentLoadi   90: LMU Warning : Could not find audio file: sounds\992_GT3R_in_pump_3.wav 
  66.62s ContentLoadi   90: LMU Warning : Could not find audio file: sounds\992_GT3R_in_pump_3.wav 
  66.62s ContentLoadi   90: LMU Warning : Could not find audio file: sounds\992_GT3R_in_pump_4.wav 
  66.62s ContentLoadi   90: LMU Warning : Could not find audio file: sounds\992_GT3R_in_pump_4.wav 
  66.62s ContentLoadi   90: LMU Warning : Could not find audio file: sounds\992_GT3R_in_pump_2.wav 
  66.62s ContentLoadi   90: LMU Warning : Could not find audio file: sounds\992_GT3R_in_pump_2.wav 
  66.62s ContentLoadi   90: LMU Warning : Could not find audio file: sounds\992_GT3R_in_pump_3.wav 
  66.62s ContentLoadi   90: LMU Warning : Could not find audio file: sounds\992_GT3R_in_pump_3.wav 
  66.64s slot.cpp      602: ResetRearViewInitialized()
  66.64s slot.cpp      615: Exited Slot::LoadGraphicsAndSound()
  66.64s slot.cpp      826: finished score init
  66.64s slot.cpp      842: finished pit and garage unassigning
  66.64s slot.cpp      867: finished activating vehicle with coll manager
  66.64s garageLoad.c 1616: Requested Setup: ai default for Vehicle Manthey 1st Phorm 2025 #92:WEC & Track SPAWEC. Found setup: GT3_992GT3R_Balanced_Spa.svm
  66.64s slot.cpp      876: finished garage AutoLoadSingleSlot
  66.64s slot.cpp      897: finished replay participant timer, tl=0
  66.64s slot.cpp      906: Exited Slot::Init()
  66.64s slot.cpp      683: Entered Slot::Init(17)
  66.64s driver.cpp   3237: Initializing Driver
  66.64s slot.cpp      770: finished driver init, tl=0
  66.64s slot.cpp      509: Entered Slot::LoadGraphicsAndSound()
  66.67s slot.cpp      523: adding mas files
  66.67s slot.cpp      554: pit init
  66.70s Masfile.cpp  2603: Error opening MAS file layoutspaend.mas
  66.70s slot.cpp      559: graphics init
  66.70s vehgfx.cpp   2686: Entered VehGraphics::Init()
  66.70s setup.cpp     872: Logging Vehicle: United Autosports 2025 #95:WEC
  66.70s setup.cpp     875: Component Name: McLaren_720sGT3Evo_2023
  66.70s setup.cpp     877: Component Version: 1.19
  66.70s setup.cpp     879: Component Sig: e9fa7632ed872afc95b0bbee207aef57256475f7b7077498bb7d2d57123b9865
  66.70s setup.cpp     881: Team Mas File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\McLaren_720sGT3Evo_2023\1.19\car-upgrade.mas
  66.70s setup.cpp     884: VEH File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\McLaren_720sGT3Evo_2023\1.19\95_25_UNIT9DF0EEED.VEH
  66.70s setup.cpp     886: HDV File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\McLaren_720sGT3Evo_2023\1.19\720SEVO_GT3.HDV
  66.70s setup.cpp     888: Head File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\McLaren_720sGT3Evo_2023\1.19\HEADPHYSICS_GT.INI
  66.70s setup.cpp     890: SFX File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\McLaren_720sGT3Evo_2023\1.19\720SEVO_GT3-SND.JSON
  66.70s setup.cpp     892: Cockpit File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\McLaren_720sGT3Evo_2023\1.19\720SEVO_GT3_COCKPITINFO.INI
  66.70s setup.cpp     894: Gen File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\McLaren_720sGT3Evo_2023\1.19\720SEVO_GT3.GEN
  66.70s setup.cpp     896: Spinner Gen File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\McLaren_720sGT3Evo_2023\1.19\720SEVO_GT3_SPINNER.GEN
